Keyword,Tweet Text
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Gaia_Universe Damn, en dan zal er zo'n nieuwsgierige regelneef tussen zitten die in de gaten houdt of je t gras wel geregeld maait, en de vuilnisbak niet in t zicht staat...de gruwel...
Ik heb mn buren t liefst op gepaste afstand....minimaal 100 meter😅"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Conferentie Future of charging op 23 november met oa deelsessie 3.2 over laadinfra voor elektrische deelauto's https://t.co/hAcg8jUVYG
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"1 deelauto is geen deelauto. 
Ik moest best even slikken toen @wedrivesolar meldde dat de auto's overgingen naar @my_wheels. Maar deze kaart van Houten laat goed zien waar de winst zit. De eerste wds auto's zijn al toegevoegd. De keuze wordt alleen maar groter. https://t.co/pS9XXDwNFr"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@NS_online er staat een deelscooter  wit/paars op het middendeel van de trap spoor 1 Nijmegen Goffert. Deze zit er behoorlijk defect uit. Denk de trap af gereden. Scooter blokkeert de trap nu.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Leuk nieuwtje: het aantal deelauto's in Nederland is afgelopen jaar met 23% gestegen, van 6.442 in 2022 naar 7.920 deelauto's in 2023. 💪 Dat blijkt uit het jaarlijks onderzoek van CROW-KpVV. Benieuwd naar meer details? https://t.co/2Hqo0EW9Hn https://t.co/DncHIVMuSr"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Leuk nieuwtje: het aantal deelauto's in Nederland is afgelopen jaar met 23% gestegen, van 6.442 in 2022 naar 7.920 deelauto's in 2023. 💪 Dat blijkt uit het jaarlijks onderzoek van CROW-KpVV. Benieuwd naar meer details? https://t.co/Hqagwti5wU https://t.co/qZ1FL5mUkD"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Zijn deelauto's alleen te vinden in de Randstad of grote steden? Greenwheels plaatste in oktober deelauto's bij in Rotterdam, Amsterdam, Leiden maar óók in Grou, Emmen, Valkenburg, Ommen, Harderwijk, Nijkerk, Wolvega, Wijchen, Gilze-Rijen etc https://t.co/bsdBJricEb @Klimaatweek_"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Er is weer een maand voorbijgevlogen! We plaatsen weer een heleboel nieuwe deelauto's, verspreid door heel Nederland, maar vooral op @NS_online locaties op veler verzoek. 🚗📍Dit zijn ze: https://t.co/5VnYkBlhh2

#greenwheels #deelauto #autodelen #ns #treinstation #nieuwelocaties https://t.co/KZMpgVXX6R"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@marcel_hassink Deelauto's hebben ook effect op voorgenomen (2e) autobezit. In veel gemeenten neemt het aantal volwassen inwoners toe, maar de beschikbare ruimte niet. Het stimuleren van autodelen is één van de manieren om groei mobiliteit in goede banen te leiden, naast stimuleren fiets en OV."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelmobiliteit: flexibele parkeermachtiging voor deelauto’s https://t.co/nk18n1itdK
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@my_wheels graag weer een #deelauto in #warnsveld!! (Zutphen)
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"🚗 🚲 Heb jij (tijdelijk) geen fiets of auto? Dan is deelvervoer misschien een mooie oplossing voor jou! Je betaalt dan alleen voor het gebruik van A naar B. Heb jij hier behoefte aan? Laat het weten en vul de vragenlijst van Zuid-Limburg Bereikbaar in!⤵️
https://t.co/g9VUAXEJ5S https://t.co/PtAE6azAQf"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@marcel_hassink @Autodelen_info Denk niet dat die 8,8 miljoen auto's allemaal gebruikt worden voor werk. Zo eerlijk moeten we ook zijn. Niemand beweert dat er geen prive-auto's meer zullen zijn. Maar de deelauto vervult wel zeker een behoefte."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@marcel_hassink Een flink deel van auto's in prive bezit is niet dagelijks in gebruik.  Met ca 40% van de auto's wordt jaarlijks minder dan 10.000km gereden. Deelauto's zijn idd geen passende keuze voor mensen die (vrijwel) dagelijks afhankelijk zijn van autogebruik.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Autodelen_info Er zijn 7.920 deel auto’s. Die zouden ongeveer 40.000 kunnen vervangen is de aanname. Er zijn dan nog 8.860.000 auto’s in privé bezit. Veelal tegelijkertijd in gebruik, namelijk onderweg naar werk. Voor die behoefte is een deelauto geen oplossing. Daar moeten we eerlijk in zijn."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Aan alle burgers van Nijmegen: van harte gefeliciteerd. Het is alweer ruim een jaar geleden dat de omstreden deelscooters hun intrede maakten in onze stad. Een jubileum om bij stil te staan, want wat draagt deelvervoer nou eigenlijk bij aan de stad? https://t.co/674HaWIZHd"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Evrijders @UTwente Dat is voor gebruikers van elektrische deelauto's heel eenvoudig (-:
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"💡📝Binnenkort publiceren we de eerste resultaten van het Greenwheels-gebruikersonderzoek wat onderzoeksbureau Goudappel voor ons heeft uitgevoerd. A.s. woensdag de eerste opvallende uitkomsten ⏰!

#greenwheels #gebruikersonderzoek #autodelen #deelmobiliteit #gemeente #deelauto https://t.co/vX7D8s6SNs"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@marcel_hassink Deelvervoer groeit jaar na jaar, ook buiten de grootste steden, ook in provincie Gelderland. Afgelopen jaar is het aantal deelauto's met 23% gegroeid. https://t.co/i3WOtTUPDg"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@ytekedejong @PieterOmtzigt @Schiphol @KLM Ik beluister alleen maar minder (vaak)vliegen. Vliegen duurder maken. minder autos, deelauto s geen autos. 15 minuten steden en zo zullen er nog wel wat meer beperkingen komen verdiep u eens in de plannen van dit onzalige kabinet en de uitrol plannen van het WEF."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Gemeente_Zwolle hoi, waarom is het deelvervoer in de breecamp zo slecht geregeld. Er zijn 0 deelauto's in de buurt waar ik gebruik van maken. Waar dat er eerst 2 waren.."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,".@actiefmedia neemt kijkje bij deelnemers deelauto-initiatief @frieslandlease @Energie_VanOns 

https://t.co/rBV92okNOd"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@jndkgrf Waarom een auto kopen als je kunt beschikken over een deelauto, goedkoper en minder zorgen."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Niet heel Apeldoorn wil minder auto's op straat. Voor veel mensen is een auto een noodzaak voor werk of andere redenen. Deelvervoer is nog steeds wensdenken. Mobiliteit is voor iedereen. Daarom eerlijke parkeernormen met ruimte voor iedereen. https://t.co/n4mPYWqTRE
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,🚴‍♂️Je hoeft niet door de regen te fietsen op een manier die goed is voor het klimaat. Al eens kennis gemaakt met de deelauto? Deze Hogelandsters wel! Probeer de maand november een deelauto uit voor maar €1 per uur. Zonder verplichtingen! https://t.co/KPuoeY5HK0 https://t.co/hvOFV7Fi7K
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Wordt er bijvoorbeeld precario-belasting betaald ?
En/of wordt de kans benut om van de deelfiets-aanbied-plek een echte hoogwaardige voorziening te maken met breed aanbod ( bv bakfiets ) en voor recreanten informatie over de recreatieve omgeving"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Ook #Bunnik moet er aan geloven,
bij ons worden de fietsenrekken nu ook geclaimd door deelfiets-aanbieders.
Centrum-bezoekers die op de fiets komen, kunnen hun rijwiel nu alleen op het trottoir kwijt.
@RaadBunnik @gembunnik hoe zit dit ? https://t.co/ZxXc1kmGh2"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"1.00 in de nacht.. voetganger aangereden door deelscooter op zebrapad...

https://t.co/kcVGjRsdsB"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Op de kruising tussen de Vijzelstraat en de Kerkstraat in Amsterdam is vanmiddag een voetganger aangereden door een deelscooter. https://t.co/ikPAbeNsdE
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelauto Actie! https://t.co/jgBFN98oeX #zonneenergie
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Binnenkort een nieuw ervaringsverhaal over deelauto’s van MyWheels. Wat zou jij allemaal willen weten over deelauto’s?
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vandaag voor het eerst een deelscooter gehuurd, voelde me weer even 18 😅"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Boze buurman was dat foutparkeren zat. Helaas had hij geen fut meer om de laatste twee om te kieperen. Machiel Vrijenhoeklaan
@parkfelyx  #deelscooter @gosharing1 https://t.co/MGaPPo6f3o"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@magdasmink We hebben nu beeld waar de file's op de ringweg vandaan komen: die fiets.

Plus dode voetgangers tegen de ramen van de McDonalds gevallen.

Gingen maar meer mensen met de deelscooter."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"🌎 De Klimaatweek zit er bijna op. Alle 500 Flower Stations hangen op hun plek en blijven daar voorlopig de buurt opfleuren. Nogmaals heel veel dank en zorg goed voor de bloemzaden in jouw buurt! 👋

#greenwheels #autodelen #deelauto #nkw2023 #klimaatweek #groendoen https://t.co/a8id9fKdua"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"𝑾𝒊𝒋𝒌𝒉𝒖𝒃 𝑩𝒆𝒗𝒆𝒓𝒘𝒂𝒂𝒓𝒅 𝒇𝒆𝒆𝒔𝒕𝒆𝒍𝒊𝒋𝒌 𝒈𝒆𝒐𝒑𝒆𝒏𝒅! 🎉

Vandaag is in het winkelcentrum de wijkhub geopend door wijkwethouder Ronald Buijt. Het was een gezellig Beverwaards feestje met veel mensen die even kwamen kijken.

#Beverwaard https://t.co/ua3k4gTX89"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Tijdens de ""Wijk voor wijk"" aktie, vragen wij ook aandacht voor jullie oude fietsen.
Heb je een oude brik, lever hem in in de Wijkhub #liskwartier in of breng hem naar @Pluspunt op de Noorderhavenkade #Noord010 
@Stadsbeheer010
@LandmanToos

#samenhoudenwijdebuitenruimteschoon https://t.co/fNvKDkJx18"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Niet iedere schuur is geschikt als stadshub https://t.co/fIdqGcFyGz
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@GarageRemus @OlifaNT @TisjeboyRay Weer eens wat anders dan de deelauto.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vanavond was de feestelijke opening van de wijkhub van ‘mijn’ #Beverwaard. Één van de 39 plekken waar de gemeente Rotterdam terugkeert in de wijken. Dichtbij de bewoners. 

Het was zeer gezellig en bomvol met trotse bewoners. https://t.co/eVm34sGuLp"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@GodverJory Ik was deelauto aan het overwegen … maar het is ons beide toch gelukt om op een rijdende trein te geraken 😊
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Roden Centraal is samen met HUB-ME-NU! uitgeroepen tot de meest duurzame mobiliteitshub van Nederland. Meer informatie volgt op ➡️ https://t.co/E1LjAuf2SR https://t.co/yv0p7CgVSi
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@my_wheels er is verdorie in Warnsveld geen enkele deelauto meer gestald. Na meer dan 20 jaar geen een meer. Graag weer een auto in warnsveld.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Just_Cme Hetzelfde geldt voor alle deelauto's deelscooters etc. Praktisch gezien prima, maar ook hier zit natuurlijk een grotere gedacht achter...own nothing be happy"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Goed nieuws uit #Brugge: in april '22 introduceerde de stad subsidie voor inwoners die hun auto wegdoen. In ruil voor de nummerplaat kan men een #mobiliteitsbudget van max. €500 aanvragen. Dit mag besteed worden aan o.a. gebruik van #deelauto’s. Nu verlengd tot eind '24.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"🚲Het is al mogelijk elektrische deelfietsen te huren in Steenwijkerland. Wie weet kan dit over een tijdje ook met elektrische deelauto’s. 🚗
De gemeente doet samen met het bedrijf MobiGo onderzoek of er interesse is voor het gebruik. Verder lezen? 👉 https://t.co/KN30d6lrcq https://t.co/Rn7CcQ8H9v"
